event_id,date,city,zone,raw_text,trigger_label,confidence,is_disruption,mm_rainfall,window_start,window_end
EVT002746,2025-08-31,Chennai,Tambaram,"imd note cloudy sky, no flooding reported in the area #chennai",normal,0.92,0,0.43,06:00,07:00
EVT003720,2025-12-02,Kolkata,Howrah,"evening shift cloudy sky, no flooding reported in the area right now",normal,0.92,0,1.2,00:00,01:00
EVT014813,2025-09-07,Bengaluru,Rajajinagar,ndma emergency advisory rescue vehicles visible and the rain has crossed normal heavy levels service outage risk is honestly high this started like normal monsoon but escalated fast,extreme_rain,0.9,1,113.95,12:00,13:00
EVT006820,2025-12-12,Mumbai,Thane,delivery status alert looked scary earlier but this stretch is honestly clear now right now,normal,0.92,0,0.24,18:00,19:00
EVT013660,2025-08-12,Mumbai,Powai,rider update underpass is messy and delivery timing has slipped please avoid low-lying lanes,heavy_rain,0.94,1,52.95,00:00,01:00
EVT009338,2025-11-02,Mumbai,Vashi,imd note people keep saying rain issue but this pocket is functioning around 0:00,normal,0.92,0,0.98,00:00,01:00
EVT013320,2025-08-26,Kolkata,Esplanade,"waterlogging in Esplanade steady downpour, hard to complete orders orders are moving slower than usual",heavy_rain,0.86,1,47.23,18:00,19:00
EVT004469,2025-11-24,Chennai,T Nagar,"imd note traffic is moderate, weather is okay",normal,0.92,0,0.44,06:00,07:00
EVT000668,2025-10-21,Chennai,Kathankulathur,alert looked scary earlier but this stretch is clear now at the moment heard rain in another chennai area but not here,normal,0.92,0,0.62,00:00,01:00
EVT007576,2025-09-18,Mumbai,Bandra,morning run some dark clouds but no disruption so far,normal,0.92,0,1.54,00:00,01:00
EVT011212,2025-10-05,Chennai,Kathankulathur,"Kathankulathur side traffic is moderate, weather is okay right now",normal,0.92,0,0.22,18:00,19:00
EVT008550,2025-08-12,Mumbai,Borivali,humid weather but service is running smoothly at the moment,normal,0.92,0,1.42,18:00,19:00
EVT005064,2025-10-05,Mumbai,Thane,"imd note only a light drizzle, nothing serious for deliveries",normal,0.92,0,1.32,18:00,19:00
EVT011024,2025-07-02,Chennai,Tambaram,humid weather but service is running smoothly right now,normal,0.92,0,0.55,12:00,13:00
EVT010976,2025-07-10,Mumbai,Vashi,Vashi side alert looked scary earlier but this stretch is clear now at the moment,normal,0.92,0,2.16,06:00,07:00
EVT001354,2025-10-07,Bengaluru,HSR Layout,"HSR Layout side traffic is moderate, weather is okay",normal,0.92,0,2.15,12:00,13:00
EVT013324,2025-08-17,Kolkata,Garia,"Garia getting hit badly steady downpour, hard to complete orders around Garia main road",heavy_rain,0.91,1,18.45,12:00,13:00
EVT007115,2025-08-18,Bengaluru,Indiranagar,morning run some dark clouds but no disruption so far around 0:00,normal,0.92,0,1.39,00:00,01:00
EVT015174,2025-10-04,Chennai,Chromepet,"Chromepet market side autos, bikes and dark-store movement slowed because of protest action",bandh,0.82,1,0.0,12:00,13:00
EVT008663,2025-11-07,Chennai,Sholinganallur,"imd note some dark clouds but no disruption so far at the moment warning exists, ground reality here is mostly okay",normal,0.92,0,0.98,12:00,13:00
EVT002704,2025-12-27,Chennai,Guindy,heat is there but still manageable on bike for this slot temperature is high though still workable saw water in another chennai lane but here it is still rideable,normal,0.92,0,1.19,06:00,07:00
EVT003331,2025-11-13,Kolkata,Howrah,heat is there but still manageable on bike around 12:00 #riderlife,normal,0.92,0,1.98,12:00,13:00
EVT008054,2025-11-21,Mumbai,Vashi,"mumbai ops update only a light drizzle, nothing serious for deliveries Mumbai warning looked scary but this pocket is fine",normal,0.92,0,1.99,12:00,13:00
EVT011830,2025-07-30,Mumbai,Andheri,Andheri side people keep saying rain issue but this pocket is functioning for this slot,normal,0.92,0,0.73,06:00,07:00
EVT009589,2025-10-19,Bengaluru,Jayanagar,"morning run cloudy sky, no flooding reported in the area right now",normal,0.92,0,1.67,06:00,07:00
EVT003585,2025-08-19,Chennai,Chromepet,evening shift humid weather but service is running smoothly right now heard rain in another chennai area but not here,normal,0.92,0,2.07,00:00,01:00
EVT014674,2025-08-19,Chennai,Porur,red alert update the whole stretch looks washed out and two-wheelers are backing off stay indoors if possible,extreme_rain,0.93,1,105.75,12:00,13:00
EVT013455,2025-07-28,Chennai,Siruseri,Siruseri getting hit badly surface water is building and even short routes are stretching,heavy_rain,0.83,1,41.91,00:00,01:00
EVT005646,2025-07-07,Mumbai,Andheri,evening shift people keep saying rain issue but this pocket is functioning,normal,0.92,0,2.39,18:00,19:00
EVT003377,2025-08-02,Bengaluru,Electronic City,"imd note cloudy sky, no flooding reported in the area at the moment",normal,0.92,0,1.4,06:00,07:00
EVT001257,2025-07-11,Mumbai,Vashi,delivery status humid weather but service is running smoothly for this slot,normal,0.92,0,0.16,12:00,13:00
EVT006191,2025-10-30,Bengaluru,Whitefield,people keep saying rain issue but this pocket is functioning at the moment,normal,0.92,0,0.32,06:00,07:00
EVT011705,2025-12-29,Mumbai,Bandra,"imd note alert looked scary earlier but this stretch is clear now for this slot temperature is high though still workable very hot, still not enough to disrupt the shift",normal,0.92,0,1.87,06:00,07:00
EVT013844,2025-08-03,Chennai,Porur,waterlogging in Porur streets are shiny with water and the next run feels risky orders are moving slower than usual,heavy_rain,0.89,1,61.6,12:00,13:00
EVT013971,2025-09-11,Bengaluru,Whitefield,"hard to tell if this becomes severe, roads are filling up and riders are taking detours please avoid low-lying lanes",heavy_rain,0.78,1,32.09,12:00,13:00
EVT009443,2025-07-23,Bengaluru,Whitefield,bengaluru ops update alert looked scary earlier but this stretch is clear now,normal,0.92,0,1.07,12:00,13:00
EVT013988,2025-12-28,Kolkata,Sealdah,"hard to tell if this becomes severe, not full disaster, but this has gone beyond a normal shower since 17 pm",heavy_rain,0.88,1,18.17,18:00,19:00
EVT005349,2025-11-30,Bengaluru,Indiranagar,Indiranagar side heat is there but still manageable on bike around 18:00,normal,0.92,0,1.16,18:00,19:00
EVT011004,2025-10-16,Mumbai,Andheri,alert looked scary earlier but this stretch is clear now right now,normal,0.92,0,0.73,00:00,01:00
EVT012491,2025-08-23,Chennai,Potheri,chennai ops update alert looked scary earlier but this stretch is clear now at the moment #chennai heard rain in another chennai area but not here saw water in another chennai lane but here it is still rideable,normal,0.92,0,1.5,18:00,19:00
EVT011477,2025-09-20,Mumbai,Dadar,evening shift humid weather but service is running smoothly temperature is high though still workable,normal,0.92,0,1.72,00:00,01:00
EVT011126,2025-10-29,Mumbai,Chembur,"imd note only a light drizzle, nothing serious for deliveries around 18:00",normal,0.92,0,0.96,18:00,19:00
EVT004176,2025-07-22,Bengaluru,Rajajinagar,morning run roads are moving fine and orders are normal right now minor slowdown only,normal,0.92,0,0.29,06:00,07:00
EVT013461,2025-10-22,Bengaluru,BTM Layout,waterlogging in BTM Layout streets are shiny with water and the next run feels risky since 5 pm,heavy_rain,0.84,1,21.24,06:00,07:00
EVT004911,2025-12-30,Mumbai,Thane,"mumbai ops update bandh rumours are false, shops are open at the moment",normal,0.92,0,1.69,00:00,01:00
EVT001853,2025-07-11,Kolkata,Esplanade,"Esplanade side bandh rumours are false, shops are open right now",normal,0.92,0,0.62,12:00,13:00
EVT006317,2025-10-20,Mumbai,Bandra,"delivery status humid weather but service is running smoothly right now warning exists, ground reality here is mostly okay",normal,0.92,0,1.22,06:00,07:00
EVT012973,2025-12-02,Mumbai,Vashi,"evening shift bandh rumours are false, shops are open",normal,0.92,0,1.54,12:00,13:00
EVT015295,2025-07-03,Chennai,T Nagar,T Nagar market side some stores stayed open but transport is choked by shutdown activity heard drums and slogans nearby,bandh,0.86,1,0.0,12:00,13:00
EVT002106,2025-09-02,Chennai,Perambur,"morning run only a light drizzle, nothing serious for deliveries right now minor slowdown only warning exists, ground reality here is mostly okay",normal,0.92,0,1.34,00:00,01:00
EVT000134,2025-09-06,Chennai,Velachery,evening shift people keep saying rain issue but this pocket is functioning around 18:00,normal,0.92,0,2.02,18:00,19:00
EVT013429,2025-11-30,Bengaluru,Rajajinagar,Rajajinagar getting hit badly surface water is building and even short routes are stretching orders are moving slower than usual,heavy_rain,0.86,1,44.57,18:00,19:00
EVT005030,2025-12-06,Chennai,Guindy,"imd note traffic is moderate, weather is okay at the moment",normal,0.92,0,2.12,18:00,19:00
EVT000929,2025-09-24,Kolkata,Dum Dum,imd note people keep saying rain issue but this pocket is functioning around 6:00 saw water in another kolkata lane but here it is still rideable,normal,0.92,0,0.45,06:00,07:00
EVT000824,2025-08-13,Kolkata,Garia,"Garia side cloudy sky, no flooding reported in the area right now #delivery heard rain in another kolkata area but not here",normal,0.92,0,0.73,00:00,01:00
EVT007577,2025-10-15,Mumbai,Lower Parel,people keep saying rain issue but this pocket is functioning protest talk is floating around in Mumbai but no hard road closure yet,normal,0.92,0,2.38,12:00,13:00
EVT011633,2025-12-22,Kolkata,Esplanade,delivery status people keep saying rain issue but this pocket is functioning around 6:00 minor slowdown only #delivery,normal,0.92,0,1.67,06:00,07:00
EVT001532,2025-11-06,Bengaluru,Rajajinagar,"Rajajinagar side roads are moving fine and orders are normal right now warning exists, ground reality here is mostly okay",normal,0.92,0,0.94,00:00,01:00
EVT001215,2025-11-05,Kolkata,Sealdah,"evening shift only a light drizzle, nothing serious for deliveries right now",normal,0.92,0,2.2,06:00,07:00
EVT000505,2025-07-08,Kolkata,Esplanade,"imd note traffic is moderate, weather is okay right now",normal,0.92,0,0.02,06:00,07:00
EVT012478,2025-08-11,Bengaluru,Rajajinagar,imd note some dark clouds but no disruption so far for this slot,normal,0.92,0,0.47,00:00,01:00
EVT010189,2025-11-08,Mumbai,Chembur,delivery status people keep saying rain issue but this pocket is functioning for this slot,normal,0.92,0,1.64,00:00,01:00
EVT006531,2025-08-18,Mumbai,Vashi,evening shift some dark clouds but no disruption so far right now,normal,0.92,0,0.8,18:00,19:00
EVT003073,2025-08-10,Kolkata,Behala,morning run some dark clouds but no disruption so far around 0:00,normal,0.92,0,1.73,00:00,01:00
EVT010151,2025-12-27,Chennai,Adyar,some dark clouds but no disruption so far for this slot #delivery,normal,0.92,0,1.34,00:00,01:00
EVT009577,2025-08-11,Bengaluru,Jayanagar,heat is there but still manageable on bike at the moment,normal,0.92,0,0.28,00:00,01:00
EVT009087,2025-09-24,Chennai,Potheri,roads are moving fine and orders are normal around 12:00,normal,0.92,0,1.65,12:00,13:00
EVT013117,2025-11-25,Chennai,Potheri,delivery status some dark clouds but no disruption so far right now,normal,0.92,0,0.39,06:00,07:00
EVT008648,2025-08-26,Chennai,Sholinganallur,"evening shift cloudy sky, no flooding reported in the area for this slot",normal,0.92,0,1.88,12:00,13:00
EVT006620,2025-08-31,Kolkata,Dum Dum,morning run some dark clouds but no disruption so far,normal,0.92,0,1.02,12:00,13:00
EVT013972,2025-12-27,Bengaluru,BTM Layout,"customers think the app is down but the main issue is outside, visibility is poor and bikes are slowing down",normal,0.63,0,26.22,06:00,07:00
EVT009274,2025-11-01,Mumbai,Thane,Thane side roads are moving fine and orders are normal for this slot temperature is high though still workable #riderlife protest talk is floating around in Mumbai but no hard road closure yet #riderlife,normal,0.92,0,1.69,18:00,19:00
EVT003710,2025-07-27,Mumbai,Dadar,"evening shift bandh rumours are false, shops are open",normal,0.92,0,0.6,12:00,13:00
EVT014888,2025-08-03,Mumbai,Ghatkopar,"Ghatkopar is getting slammed water entering shops, this has turned severe very quickly service outage risk is high looks worse on ground than the alert text suggests",heavy_rain,0.7,1,103.28,06:00,07:00
EVT004850,2025-07-22,Chennai,T Nagar,imd note people keep saying rain issue but this pocket is functioning protest talk is floating around in Chennai but no hard road closure yet,normal,0.92,0,2.13,18:00,19:00
EVT004749,2025-12-09,Chennai,Chromepet,chennai ops update humid weather but service is running smoothly,normal,0.92,0,2.28,00:00,01:00
EVT004269,2025-08-04,Bengaluru,Yelahanka,"bengaluru ops update cloudy sky, no flooding reported in the area around 12:00",normal,0.92,0,1.53,12:00,13:00
EVT011715,2025-10-11,Chennai,Urapakkam,"evening shift only a light drizzle, nothing serious for deliveries",normal,0.92,0,1.27,12:00,13:00
EVT012327,2025-09-13,Bengaluru,Electronic City,morning run humid weather but service is honestly running smoothly,normal,0.92,0,1.42,00:00,01:00
EVT011795,2025-07-31,Chennai,Kelambakkam,"delivery status bandh rumours are false, shops are open right now temperature is high though still workable saw water in another chennai lane but here it is still rideable",normal,0.92,0,0.24,06:00,07:00
EVT015331,2025-10-18,Mumbai,Bandra,"rider health note not rain, just dangerous heat building up on the road deliveries are possible but exhausting",heat_wave,0.84,1,0.0,00:00,01:00
EVT008906,2025-10-20,Mumbai,Dadar,"morning run traffic is moderate, weather is okay at the moment temperature is high though still workable",normal,0.92,0,0.53,06:00,07:00
EVT004187,2025-08-11,Mumbai,Borivali,"imd note cloudy sky, no flooding reported in the area for this slot protest talk is floating around in Mumbai but no hard road closure yet",normal,0.92,0,2.23,06:00,07:00
EVT010407,2025-11-02,Bengaluru,Rajajinagar,"evening shift some dark clouds but no disruption so far for this slot very hot, still not enough to disrupt the shift",normal,0.92,0,2.01,06:00,07:00
EVT005302,2025-10-18,Mumbai,Thane,imd note alert looked scary earlier but this stretch is clear now right now,normal,0.92,0,1.21,06:00,07:00
EVT002924,2025-09-18,Bengaluru,Whitefield,"imd note traffic is moderate, weather is okay at the moment #delivery",normal,0.92,0,2.02,18:00,19:00
EVT006589,2025-11-17,Chennai,Adyar,"evening shift only a light drizzle, nothing serious for deliveries at the moment #chennai protest talk is floating around in Chennai but no hard road closure yet",normal,0.92,0,1.3,06:00,07:00
EVT001811,2025-07-20,Chennai,Adyar,Adyar side some dark clouds but no disruption so far for this slot,normal,0.92,0,1.7,18:00,19:00
EVT003487,2025-08-13,Kolkata,Salt Lake,kolkata ops update humid weather but service is running smoothly around 0:00,normal,0.92,0,1.36,00:00,01:00
EVT007420,2025-07-29,Bengaluru,Rajajinagar,"imd note traffic is moderate, weather is okay",normal,0.92,0,0.2,18:00,19:00
EVT003142,2025-07-29,Kolkata,Esplanade,"cloudy sky, no flooding reported in the area right now",normal,0.92,0,0.51,18:00,19:00
EVT010020,2025-09-10,Mumbai,Chembur,morning run people keep saying rain issue but this pocket is functioning at the moment,normal,0.92,0,2.26,18:00,19:00
EVT009348,2025-08-02,Kolkata,Salt Lake,"Salt Lake side traffic is moderate, weather is okay around 12:00",normal,0.92,0,1.44,12:00,13:00
